tweet_id,dog_picture,retweet_count,favorite_count,dog_rating,breed,breed_info_link,breed_img_link,breed_info_text,dog_name,dog_stage
753026973505581056,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,922,3804,10.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",Tayzie,not mentioned
753294487569522689,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1002,3258,11.0,chow chow,https://dogtime.com/dog-breeds/chow-chow,https://www.dogtime.com/assets/uploads/2011/01/file_23144_chow-chow-300x189.jpg,"The distinctive-looking Chow Chow dog breed has a proud, independent spirit that some describe as catlike. They can be aloof — if you’re looking for a cuddle buddy, this probably isn’t the best breed for you — and downright suspicious of strangers. But for the right person, they can be a fiercely loyal companion.",Ace,not mentioned
753375668877008896,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,2235,7405,8.0,bluetick coonhound,https://dogtime.com/dog-breeds/bluetick-coonhound,https://www.dogtime.com/assets/uploads/2011/01/file_23238_bluetick-coonhound-300x189.jpg,"Fast and muscular, the Bluetick Coonhound dog breed stands out for their striking coat. They have a pleasantly pleading expression and a big bawl mouth — meaning they have a long, drawn out bark. Although they’re a hunter first and foremost, the Bluetick can be a fine housedog and loves their people.",Hank,not mentioned
753398408988139520,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1827,5565,12.0,whippet,https://dogtime.com/dog-breeds/whippet,https://www.dogtime.com/assets/uploads/2011/01/file_23048_whippet-300x189.jpg,"The Whippet dog breed was a hunter’s best friend, speedily going after rabbits and other small game. Today the breed competes in agility, flyball, lure coursing, rally, and obedience and is a loving therapy dog.",Scout,not mentioned
753655901052166144,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,2092,5665,10.0,miniature pinscher,https://dogtime.com/dog-breeds/miniature-pinscher,https://www.dogtime.com/assets/uploads/2011/01/file_23116_miniature-pinscher-300x189.jpg,"The Miniature Pinscher dog breed was originally bred in Germany to hunt vermin, primarily rats, in homes and stables. Many people think that they were developed by breeding Dobermans to progressively smaller sizes, and indeed, they look similar to Dobermans. However, the Min Pin is a distinct and much older breed.",not mentioned,not mentioned
754120377874386944,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,2265,7657,10.0,chow chow,https://dogtime.com/dog-breeds/chow-chow,https://www.dogtime.com/assets/uploads/2011/01/file_23144_chow-chow-300x189.jpg,"The distinctive-looking Chow Chow dog breed has a proud, independent spirit that some describe as catlike. They can be aloof — if you’re looking for a cuddle buddy, this probably isn’t the best breed for you — and downright suspicious of strangers. But for the right person, they can be a fiercely loyal companion.",not mentioned,not mentioned
754449512966619136,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,708,3638,11.0,beagle,https://dogtime.com/dog-breeds/beagle,https://www.dogtime.com/assets/uploads/2011/01/file_23012_beagle-300x189.jpg,"Small, compact, and hardy, Beagles are active companions for kids and adults alike. Canines of this dog breed are merry and fun loving, but being hounds, they can also be stubborn and require patient, creative training techniques.",Dex,not mentioned
754856583969079297,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2416,6687,11.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Winnie,not mentioned
755110668769038337,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,10687,20557,13.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",Watson,not mentioned
755955933503782912,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,2762,7094,12.0,pekingese,https://dogtime.com/dog-breeds/pekingese,https://www.dogtime.com/assets/uploads/2011/01/file_23120_pekingese-300x189.jpg,Pekingese dogs were bred for centuries to be the cherished companions of the imperial family of China. Today they’re still cherished family companions and show dogs who greet everyone they meet with dignity and grace.,not mentioned,pupper
756275833623502848,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1477,6200,10.0,airedale terrier,https://dogtime.com/dog-breeds/airedale-terrier,https://www.dogtime.com/assets/uploads/2011/01/file_23050_airedale-terrier-300x189.jpg,"Known as the “King of Terriers,” the Airedale is indeed the largest of all terriers. The dog breed originated in the Aire Valley of Yorkshire and was created to catch otters and rats in the region between the Aire and Wharfe Rivers. An able sporting dog, they became an ideal working dog as well, proving their worth during World War I.",not mentioned,puppo
756303284449767430,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1069,3825,11.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",not mentioned,not mentioned
756651752796094464,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1249,4899,11.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",Gert,not mentioned
756939218950160384,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1929,6444,12.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Jax,pupper
756998049151549440,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,1914,6101,11.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Oliver,not mentioned
757354760399941633,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,1367,4378,8.0,italian greyhound,https://dogtime.com/dog-breeds/italian-greyhound,https://www.dogtime.com/assets/uploads/2011/01/file_23110_italian-greyhound-300x189.jpg,"The Italian Greyhound dog breed was a favorite companion of noblewomen in the Middle Ages, especially in Italy. But this small hound was more than a lapdog, having the speed, endurance, and determination to hunt small game. These days, they’re a family dog whose beauty and athleticism is admired in the show ring and in obedience, agility, and rally competitions.",Devón,not mentioned
757393109802180609,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,1672,5646,10.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",not mentioned,doggo
757611664640446465,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1058,4442,12.0,bluetick coonhound,https://dogtime.com/dog-breeds/bluetick-coonhound,https://www.dogtime.com/assets/uploads/2011/01/file_23238_bluetick-coonhound-300x189.jpg,"Fast and muscular, the Bluetick Coonhound dog breed stands out for their striking coat. They have a pleasantly pleading expression and a big bawl mouth — meaning they have a long, drawn out bark. Although they’re a hunter first and foremost, the Bluetick can be a fine housedog and loves their people.",Cooper,not mentioned
758355060040593408,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1022,3282,11.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",Corey,not mentioned
758405701903519748,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,1841,5057,10.0,chesapeake bay retriever,https://dogtime.com/dog-breeds/chesapeake-bay-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22958_chesapeake-bay-retriever-300x189.jpg,"The Chesapeake Bay Retriever dog breed originated as a water dog used to hunt and retrieve ducks in the chilly chop of Maryland’s Chesapeake Bay. The dog’s sturdy build, dense coat, stamina, and strength made them ideal for this purpose.",Odie,not mentioned
758467244762497024,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,2135,4660,165.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",not mentioned,not mentioned
758474966123810816,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,959,3688,11.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",Brandonald,not mentioned
758740312047005698,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1567,5579,12.0,chesapeake bay retriever,https://dogtime.com/dog-breeds/chesapeake-bay-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22958_chesapeake-bay-retriever-300x189.jpg,"The Chesapeake Bay Retriever dog breed originated as a water dog used to hunt and retrieve ducks in the chilly chop of Maryland’s Chesapeake Bay. The dog’s sturdy build, dense coat, stamina, and strength made them ideal for this purpose.",Boston,not mentioned
758828659922702336,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,3717,10897,13.0,chesapeake bay retriever,https://dogtime.com/dog-breeds/chesapeake-bay-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22958_chesapeake-bay-retriever-300x189.jpg,"The Chesapeake Bay Retriever dog breed originated as a water dog used to hunt and retrieve ducks in the chilly chop of Maryland’s Chesapeake Bay. The dog’s sturdy build, dense coat, stamina, and strength made them ideal for this purpose.",not mentioned,doggo
759047813560868866,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,1931,6292,11.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",Spencer,not mentioned
759099523532779520,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,4004,14109,7.0,shetland sheepdog,https://dogtime.com/dog-breeds/shetland-sheepdog,https://www.dogtime.com/assets/uploads/2011/01/file_23198_shetland-sheepdog-300x189.jpg,"Canines of the Shetland Sheepdog dog breed stood guard for farmers in the Shetland Islands off the coast of Scotland, keeping hungry birds and sheep out of the farmer’s garden, and they served as herding dogs as well. Today they’re excellent family companions and superstars in dog sports.",Toby,not mentioned
759197388317847553,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1882,5918,12.0,kuvasz,https://dogtime.com/dog-breeds/kuvasz,https://www.dogtime.com/assets/uploads/2011/01/file_22932_kuvasz-300x189.jpg,"The Kuvasz is a large, white, flock-guarding dog who hails from Hungary. A one-family dog, they’re protective of their people and suspicious of strangers. Dogs of this breed think for themselves and can be challenging to train.",Luna,not mentioned
759447681597108224,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,2380,8261,11.0,kuvasz,https://dogtime.com/dog-breeds/kuvasz,https://www.dogtime.com/assets/uploads/2011/01/file_22932_kuvasz-300x189.jpg,"The Kuvasz is a large, white, flock-guarding dog who hails from Hungary. A one-family dog, they’re protective of their people and suspicious of strangers. Dogs of this breed think for themselves and can be challenging to train.",Oakley,not mentioned
759557299618865152,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,1151,4555,10.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Emma,not mentioned
759793422261743616,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,1844,5788,12.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Lila/Maggie,pupper/doggo
759846353224826880,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1901,6552,11.0,sussex spaniel,https://dogtime.com/dog-breeds/sussex-spaniel,https://www.dogtime.com/assets/uploads/2011/01/file_22994_sussex-spaniel-300x189.jpg,"Long and low, with a unique golden liver color, the Sussex Spaniel dog breed was developed in Sussex County, England, to flush birds into the air for hunters. They have a reputation for being slow and sedate, but they liven up when they scent birds.",Kirby,not mentioned
759923798737051648,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,5428,14268,10.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",not mentioned,not mentioned
760290219849637889,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,11078,26058,13.0,old english sheepdog,https://dogtime.com/dog-breeds/old-english-sheepdog,https://www.dogtime.com/assets/uploads/2011/01/file_23190_old-english-sheepdog-300x189.jpg,"The Old English Sheepdog is a large, athletic dog breed with an unmistakable shaggy coat. The OES, as fans call the breed for short, was historically a drover, helping farmers drive cattle and sheep to the market. Today, this good-natured dog enjoys the comfort of home life and still competes in conformation, obedience, agility, and herding trials.",Rocco,not mentioned
760539183865880579,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,3500,7366,12.0,samoyed,https://dogtime.com/dog-breeds/samoyed,https://www.dogtime.com/assets/uploads/2011/01/file_22946_Samoyed-dog-breed-300x189.jpg,"Originally bred to hunt, haul sledges, and herd reindeer, the Samoyed dog breed proved a valuable companion for northwestern Siberia’s Samoyede people. Among the breed’s duties: pack hiking, tracking, and warming their owners by sleeping on top of them at night.",Atlas,not mentioned
760656994973933572,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1843,6413,11.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Rose,not mentioned
760893934457552897,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,935,3714,11.0,cavalier king charles spaniel,https://dogtime.com/dog-breeds/cavalier-king-charles-spaniel,https://www.dogtime.com/assets/uploads/2011/01/file_23100_cavalier-king-charles-spaniel-300x189.jpg,"Although they’re born to be a companion, the Cavalier King Charles Spaniel dog breed retains the sporty nature of their spaniel ancestors. If they’re not sitting on a lap or getting a belly rub, nothing makes them happier than to flush a bird and then attempt to retrieve it.",Wishes,doggo
761004547850530816,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,3363,11046,11.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Bo,not mentioned
761292947749015552,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1052,4368,11.0,poodle,https://dogtime.com/dog-breeds/poodle,https://www.dogtime.com/assets/uploads/2011/01/file_23200_poodle-300x189.jpg,"Elegant. Proud. Clever. The Poodle is an impressive dog, as the many best-in-show winners from this dog breed can attest. But behind the blue ribbons, impressive hairdos, and regal attitude, you’ll find an affectionate family dog with an ancient history and many talents.",Bonaparte,not mentioned
761334018830917632,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1408,5047,10.0,norwegian elkhound,https://dogtime.com/dog-breeds/norwegian-elkhound,https://www.dogtime.com/assets/uploads/2011/01/file_23032_norwegian-elkhound-300x189.jpg,"The gorgeous Norwegian Elkhound dog breed, with their wolf-like face, delights in life. Smart as can be, they also have a wonderful sense of humor. They’ll race you around the kitchen island, reverse directions when you do, and then howl for sheer fun.",Bruce,not mentioned
761599872357261312,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1154,4014,11.0,gordon setter,https://dogtime.com/dog-breeds/gordon-setter,https://www.dogtime.com/assets/uploads/2011/01/file_22982_gordon-setter-300x189.jpg,"Originally bred to hunt pheasant and quail, Gordon Setters are still fine hunting companions and field trial competitors. Canines of this breed also compete in obedience, conformation, and agility, and they’re terrific family companion dogs.",Sephie,not mentioned
761976711479193600,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,1930,5260,12.0,labrador retriever,https://dogtime.com/dog-breeds/labrador-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22988_labrador-retriever-300x189.jpg,"The Labrador Retriever was bred to be both a friendly companion and a useful working dog breed. Historically, they earned their keep as fishermen’s helpers: hauling nets, fetching ropes, and retrieving fish from the chilly North Atlantic.",Shelby,not mentioned
762464539388485633,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4015,10022,12.0,chow chow,https://dogtime.com/dog-breeds/chow-chow,https://www.dogtime.com/assets/uploads/2011/01/file_23144_chow-chow-300x189.jpg,"The distinctive-looking Chow Chow dog breed has a proud, independent spirit that some describe as catlike. They can be aloof — if you’re looking for a cuddle buddy, this probably isn’t the best breed for you — and downright suspicious of strangers. But for the right person, they can be a fiercely loyal companion.",Buddy,not mentioned
762471784394268675,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,6189,10934,12.0,samoyed,https://dogtime.com/dog-breeds/samoyed,https://www.dogtime.com/assets/uploads/2011/01/file_22946_Samoyed-dog-breed-300x189.jpg,"Originally bred to hunt, haul sledges, and herd reindeer, the Samoyed dog breed proved a valuable companion for northwestern Siberia’s Samoyede people. Among the breed’s duties: pack hiking, tracking, and warming their owners by sleeping on top of them at night.",Glenn,not mentioned
762699858130116608,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,3484,11798,11.0,australian kelpie,https://dogtime.com/dog-breeds/australian-kelpie,https://www.dogtime.com/assets/uploads/2018/04/australian-kelpie-dog-breed-pictures-header-650x368.jpg,"The Australian Kelpie was originally bred to have the energy, intelligence, and independence to herd livestock all day in the hot Australian climate without much need for supervision. They retain those qualities to this day.",Leela,not mentioned
763183847194451968,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1424,5230,8.0,poodle,https://dogtime.com/dog-breeds/poodle,https://www.dogtime.com/assets/uploads/2011/01/file_23200_poodle-300x189.jpg,"Elegant. Proud. Clever. The Poodle is an impressive dog, as the many best-in-show winners from this dog breed can attest. But behind the blue ribbons, impressive hairdos, and regal attitude, you’ll find an affectionate family dog with an ancient history and many talents.",Clark,not mentioned
763837565564780549,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,4013,12231,11.0,alaskan malamute,https://dogtime.com/dog-breeds/alaskan-malamute,https://www.dogtime.com/assets/uploads/2011/01/file_22908_alaskan-malamute-300x189.jpg,"The Alaskan Malamute features a powerful, sturdy body built for stamina and strength. It reigns as one of the oldest dog breeds whose original looks have not been significantly altered. This intelligent canine needs a job and consistent leadership to avoid becoming bored or challenging to handle.",Alfie,not mentioned
764259802650378240,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1456,5860,10.0,german shepherd dog,https://dogtime.com/dog-breeds/german-shepherd-dog,https://www.dogtime.com/assets/uploads/2011/01/file_23188_german-shepherd-dog-300x189.jpg,The German Shepherd Dog is one of America’s most popular dog breeds — for good reasons. They’re intelligent and capable working dogs. Their devotion and courage are unmatched. And they’re amazingly versatile.,Kota,not mentioned
764857477905154048,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1723,6294,12.0,bernese mountain dog,https://dogtime.com/dog-breeds/bernese-mountain-dog,https://www.dogtime.com/assets/uploads/2011/01/file_22912_bernese-mountain-dog-300x189.jpg,"The Bernese Mountain Dog is an extremely versatile working dog from the farmlands of Switzerland. They were developed to herd cattle, pull carts, and be watchdogs and loyal companions. They’re one of four types of Swiss Mountain Dogs, and the only one with long hair.",Aubie,not mentioned
765222098633691136,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,3280,11350,10.0,dalmatian,https://dogtime.com/dog-breeds/dalmatian,https://www.dogtime.com/assets/uploads/2011/01/file_23146_dalmatian-300x189.jpg,"Best known as the star of Disney’s 101 Dalmatians, this sleek and athletic Dalmatian dog breed has a history that goes back several hundred years. They started out as a coach dog but also served in many other capacities, including hunter, firehouse dog, and circus performer.",Gromit,not mentioned
765371061932261376,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2098,6892,11.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Louie,pupper
765395769549590528,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,3281,26032,13.0,pembroke welsh corgi,https://dogtime.com/dog-breeds/pembroke-welsh-corgi,https://www.dogtime.com/assets/uploads/2011/01/file_23192_pembroke-welsh-corgi-300x189.jpg,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",Zoey,not mentioned
765669560888528897,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1196,5056,12.0,beagle,https://dogtime.com/dog-breeds/beagle,https://www.dogtime.com/assets/uploads/2011/01/file_23012_beagle-300x189.jpg,"Small, compact, and hardy, Beagles are active companions for kids and adults alike. Canines of this dog breed are merry and fun loving, but being hounds, they can also be stubborn and require patient, creative training techniques.",Tove,not mentioned
765719909049503744,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,2093,7060,12.0,golden retriever,https://dogtime.com/dog-breeds/golden-retriever,https://www.dogtime.com/assets/uploads/2011/01/file_22980_golden-retriever-300x189.jpg,"The Golden Retriever is one of the most popular dog breeds in the United States. The breed’s friendly, tolerant attitude makes them great family pets, and their intelligence makes them highly capable working dogs.",Brat,not mentioned
766008592277377025,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,482,3659,11.0,welsh springer spaniel,https://dogtime.com/dog-breeds/welsh-springer-spaniel,https://www.dogtime.com/assets/uploads/2011/01/file_23000_welsh-springer-spaniel-300x189.jpg,"The Welsh Springer Spaniel dog breed was developed as a gundog to flush, or spring, game in the field. A faithful companion, they’re a favorite of discriminating hunters and families.",Angel,not mentioned
766069199026450432,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,820,4116,12.0,redbone coonhound,https://dogtime.com/dog-breeds/redbone-coonhound,https://www.dogtime.com/assets/uploads/2011/01/file_23248_redbone-coonhound-300x189.jpg,"The Redbone Coonhound dog breed is a medium-sized hound who has a gorgeous red coat, the pleading expression common to hounds everywhere, and a sweet voice that sings out when they’re on the hunt. However, they also bark a lot when they’re not on the hunt, and take a lot of patience to train.",Juno,not mentioned
766313316352462849,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1818,6616,12.0,poodle,https://dogtime.com/dog-breeds/poodle,https://www.dogtime.com/assets/uploads/2011/01/file_23200_poodle-300x189.jpg,"Elegant. Proud. Clever. The Poodle is an impressive dog, as the many best-in-show winners from this dog breed can attest. But behind the blue ribbons, impressive hairdos, and regal attitude, you’ll find an affectionate family dog with an ancient history and many talents.",Oscar,not mentioned
766423258543644672,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,1528,5857,9.0,keeshond,https://dogtime.com/dog-breeds/keeshond,https://www.dogtime.com/assets/uploads/2011/01/file_23152_keeshond-300x189.jpg,"The Keeshond is an old dog breed, once a companion and watchdog on the barges and boats that traveled the canals and rivers of Holland in the 17th and 18th centuries. He’s almost exclusively a companion dog today.",Shadoe,not mentioned
766693177336135680,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,773,3911,11.0,doberman pinscher,https://dogtime.com/dog-breeds/doberman-pinscher,https://www.dogtime.com/assets/uploads/2011/01/file_22920_doberman-pinscher-300x189.jpg,"Doberman Pinschers originated in Germany during the late 19th century, mostly bred as guard dogs. Their exact ancestry is unknown, but they’re believed to be a mixture of many dog breeds, including the Rottweiler, Black and Tan Terrier, and German Pinscher.",Brudge,not mentioned
766793450729734144,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1320,4912,10.0,beagle,https://dogtime.com/dog-breeds/beagle,https://www.dogtime.com/assets/uploads/2011/01/file_23012_beagle-300x189.jpg,"Small, compact, and hardy, Beagles are active companions for kids and adults alike. Canines of this dog breed are merry and fun loving, but being hounds, they can also be stubborn and require patient, creative training techniques.",Rufus,not mentioned
767122157629476866,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2765,9928,13.0,poodle,https://dogtime.com/dog-breeds/poodle,https://www.dogtime.com/assets/uploads/2011/01/file_23200_poodle-300x189.jpg,"Elegant. Proud. Clever. The Poodle is an impressive dog, as the many best-in-show winners from this dog breed can attest. But behind the blue ribbons, impressive hairdos, and regal attitude, you’ll find an affectionate family dog with an ancient history and many talents.",Rupert,not mentioned
767500508068192258,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,2267,7316,12.0,chow chow,https://dogtime.com/dog-breeds/chow-chow,https://www.dogtime.com/assets/uploads/2011/01/file_23144_chow-chow-300x189.jpg,"The distinctive-looking Chow Chow dog breed has a proud, independent spirit that some describe as catlike. They can be aloof — if you’re looking for a cuddle buddy, this probably isn’t the best breed for you — and downright suspicious of strangers. But for the right person, they can be a fiercely loyal companion.",Louie,not mentioned
